Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
0,False,,,0.0,0.0,0.0,,0.0,,,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,0.5,0.0,,,0.0,,,0.0,,1.0,0.0,,,2.0,,0.0,,22.0,0.0,0.0,,0.0,,,39.0,6.0,0.42,0.0,,,0.0,103.0,25.0,0.0,,,0.0,,0.0,,0.0,,,,180.34,,170.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,32.0,,0.0,0.0,,,0.0,,19.0,0.42,,0.0,,,,41.0,,,0.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,,7.0,1.0,,0.0,0.0,,0.0,62.0,44.0,0.0,900.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,,,170.0,25.0,24.0
0,True,Lightweight,,0.0,,,0.0,,,,4.0,0.0,0.0,,22.0,0.0,0.0,,0.0,,,66.0,,,,0.0,0.0,0.0,88.0,16.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,0.42,0.0,0.0,0.0,,,25.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0,,187.96,155.0,,0.0,,,5.5,,4.0,51.5,18.5,3.0,2.5,45.5,15.5,,5.5,4.0,0.0,0.5,61.0,25.0,0.375,1.5,0.0,0.0,,145.0,,0.0,2.0,9.5,7.0,8.0,4.5,57.5,,63.0,32.5,115.5,44.5,0.0,3.5,2.0,7.5,0.5,128.5,53.5,0.415,,7.5,5.5,0.745,206.5,117.0,6.0,900.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,180.34,155.0,22.0,
0,False,,3,1.0,,,3.333333333333333,,7.166666666666668,5.5,38.16666666666666,9.666666666666666,,1.1666666666666667,39.66666666666666,,,,2.5,0.0,0.0,47.0,,,0.0,0.16666666666666666,,,75.66666666666667,,,4.0,1.1666666666666667,,2.6666666666666665,,33.833333333333336,11.833333333333336,6.833333333333332,3.333333333333333,40.333333333333336,,,,1.1666666666666667,0.3333333333333333,,43.33333333333334,,0.4866666666666666,,1.8333333333333333,1.0,,,35.833333333333336,,,,,0.0,0.0,2.0,0.0,0.0,2.0,0,,187.96,,,0.0,,13.357142857142858,10.5,15.071428571428573,10.142857142857142,66.07142857142857,26.214285714285715,10.857142857142858,,72.92857142857143,27.785714285714285,0.6428571428571429,5.7142857142857135,,1.2857142857142858,0.21428571428571427,,43.5,0.4964285714285714,0.14285714285714285,1.0714285714285714,,0.26142857142857145,108.07142857142857,58.14285714285714,7.0,,,,10.357142857142858,,28.5,,,,28.714285714285715,7.357142857142858,0.42857142857142855,3.7857142857142856,3.2857142857142856,,,41.142857142857146,,0.4028571428571429,,3.1428571428571432,0.8571428571428571,,,24.07142857142857,,587.8571428571429,5.0,0.0,,2.0,7.0,,,11.0,,,,185.0,32.0,34.0
0,False,,3,0.0,3.0,0.0,11.222222222222221,,15.666666666666664,14.222222222222221,27.33333333333333,12.444444444444445,,,,17.22222222222222,,,,1.0,,58.88888888888889,37.888888888888886,0.6699999999999999,0.3333333333333333,2.0,1.3333333333333333,0.5455555555555556,,66.44444444444444,3.0,,9.666666666666666,,,1.2222222222222223,10.0,3.6666666666666665,12.0,8.666666666666666,,3.6666666666666665,,,,2.1111111111111107,0.2222222222222222,,,0.4522222222222223,0.3333333333333333,4.5555555555555545,,,50.66666666666666,38.55555555555557,,560.5555555555555,,1.0,0.0,1.0,4.0,0.0,1.0,,0,193.04,208.28,240.0,0.0,,0.0,7.666666666666668,7.0,,18.0,26.0,11.666666666666664,25.33333333333333,19.666666666666668,58.0,34.333333333333336,,,8.0,1.6666666666666667,,73.66666666666667,,0.73,,,,0.4166666666666667,116.33333333333331,88.33333333333331,3.0,0.0,0.0,,1.6666666666666667,1.0,13.0,2.0,0.0,,,2.333333333333333,0.0,,,0.0,,,3.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,15.333333333333336,,4.0,,,0.0,0.0,0.0,,,,,0,185.42,195.58,240.0,34.0,
0,False,Heavyweight,3,,0.0,0.0,2.0,,4.0,3.0,5.0,1.0,0.0,,,,0.0,,3.0,,0.0,9.0,4.0,0.44,,7.0,0.0,0.0,12.0,7.0,0.0,,2.0,,,6.0,,,,22.0,32.0,23.0,1.0,,9.0,,0.0,44.0,,0.77,0.0,1.0,1.0,,84.0,73.0,1.0,277.0,0.0,,0.0,,,0.0,0.0,0.0,0,,195.58,,2.0,0.0,0.0,4.333333333333333,3.0,3.0,1.3333333333333333,17.0,7.333333333333332,,3.333333333333333,18.666666666666668,,0.3333333333333333,2.0,1.0,1.3333333333333333,,,12.0,0.43,0.0,0.3333333333333333,0.3333333333333333,,,27.0,,2.0,,9.0,12.333333333333336,,38.66666666666666,10.333333333333334,12.0,7.666666666666668,40.0,11.0,0.3333333333333333,11.333333333333336,9.0,,0.3333333333333333,63.0,29.0,0.3800000000000001,,1.6666666666666667,0.6666666666666666,0.4166666666666667,76.33333333333333,,5.0,,0.0,0.0,,,1.0,0.0,,1.0,0,,185.42,230.0,,34.0
,True,Welterweight,3,0.0,3.0,0.0,,9.666666666666666,,14.333333333333336,22.33333333333333,14.333333333333336,5.0,,32.333333333333336,22.33333333333333,,,,,0.0,44.66666666666666,33.666666666666664,0.7466666666666667,2.0,0.3333333333333333,0.3333333333333333,,95.0,,3.0,0.0,1.3333333333333333,0.6666666666666666,,3.0,14.333333333333336,3.0,3.333333333333333,2.0,18.666666666666668,4.333333333333333,0.0,3.6666666666666665,3.0,,,23.66666666666667,8.0,0.30666666666666664,0.6666666666666666,,0.3333333333333333,0.02666666666666667,,31.66666666666667,6.0,485.66666666666674,0.0,0.0,,1.0,1.0,1.0,,3.0,0,187.96,195.58,,0.0,,0.0,6.777777777777778,,12.0,8.777777777777779,30.88888888888889,8.666666666666666,,3.111111111111111,34.0,8.333333333333334,,8.555555555555555,7.222222222222222,1.3333333333333333,,49.33333333333334,20.555555555555557,0.5133333333333333,0.3333333333333333,1.0,,0.15777777777777774,61.88888888888889,32.111111111111114,5.0,1.0,2.7777777777777777,,,7.666666666666668,19.88888888888889,6.0,,2.333333333333333,22.33333333333333,,0.0,6.8888888888888875,6.1111111111111125,0.6666666666666666,0.0,32.0,,0.4066666666666667,0.4444444444444444,3.2222222222222223,1.0,0.2377777777777777,53.111111111111114,,,,0.0,1.0,,,,2.0,0.0,8.0,0,,195.58,170.0,26.0,29.0
0,True,Lightweight,,2.0,,0.0,5.0,,7.857142857142858,6.428571428571429,26.142857142857146,13.0,,10.285714285714286,31.0,13.714285714285715,,14.428571428571427,11.857142857142858,1.8571428571428568,0.5714285714285714,50.42857142857143,29.714285714285715,0.4957142857142857,0.2857142857142857,,2.142857142857143,0.3171428571428572,76.28571428571429,52.85714285714285,,4.0,5.142857142857143,4.428571428571429,11.714285714285715,7.428571428571429,,10.428571428571429,,5.7142857142857135,37.142857142857146,,,2.2857142857142856,,2.5714285714285716,,44.57142857142857,,0.5700000000000001,1.0,,,,72.28571428571429,50.0,20.0,,,0.0,,2.0,1.0,,0.0,,0,,177.8,,,,0.0,13.5,9.8,13.3,,57.4,21.1,7.7,,59.5,,0.3,5.4,,,0.2,78.4,33.5,,0.8,,0.6,0.11400000000000005,,58.1,2.0,3.0,11.4,7.7,10.3,,,15.0,17.3,,69.4,19.0,0.0,4.1,3.5,,0.1,84.9,,0.402,1.0,5.0,2.2,0.386,122.9,63.3,23.0,654.3,0.0,,,,2.0,,1.0,7.0,,,177.8,155.0,34.0,
0,False,,3,,,0.0,7.2,5.1,6.9,5.0,41.0,,,,,16.0,0.3,,3.8,,0.0,53.5,,0.518,0.8,,,,75.5,45.7,6.0,2.0,5.7,,,3.5,39.1,,9.1,,42.3,,,,,1.2,0.3,55.5,19.2,,0.3,0.6,0.6,0.3,67.2,29.5,19.0,477.9,,0.0,1.0,1.0,2.0,4.0,,,0,,177.8,170.0,,,0.0,10.0,6.0,,2.0,90.5,28.5,0.5,0.5,71.0,13.5,,18.0,11.5,,0.0,99.0,31.0,,0.0,,0.0,0.0,101.0,,2.0,0.0,10.0,,3.5,,,,,,,15.0,0.0,12.5,7.0,0.5,0.0,,,0.4,0.0,2.0,1.5,0.375,58.0,30.0,,484.5,0.0,,,0.0,1.0,0.0,0.0,,0,182.88,187.96,170.0,35.0,27.0
0,False,,3,0.0,1.0,,6.5,,11.5,4.5,33.5,,0.0,,,8.0,0.0,,,0.5,0.5,45.0,13.5,0.3,,0.0,,0.0,53.0,,1.0,,4.0,3.0,,6.0,32.5,,7.0,3.0,42.5,16.0,0.0,2.0,,,0.0,48.5,,,1.5,1.5,,1.0,,34.0,3.0,356.5,0.0,0.0,,,,,0.0,1.0,0,182.88,185.42,,0.0,,0.0,,,2.4,1.6,,24.6,1.6,,49.6,13.2,0.4,13.8,11.0,,0.0,67.8,,0.4460000000000001,0.8,0.8,0.2,,72.8,,2.0,2.0,9.6,,,,,12.6,12.6,9.4,64.2,,,,5.2,2.4,0.0,,23.0,0.378,0.0,,3.0,0.74,160.4,89.4,12.0,659.6,0.0,,,1.0,1.0,1.0,0.0,3.0,0,185.42,,155.0,25.0,
,True,,3,,,,,0.5,,,11.5,,0.0,,5.0,0.0,,,4.0,0.0,0.0,12.0,4.5,0.3,,,0.0,,14.5,7.0,1.0,,,1.0,0.0,,,4.5,3.5,,,2.5,0.0,3.5,2.0,,,16.5,5.5,0.345,1.0,2.0,1.5,0.8300000000000001,30.0,,,266.5,,,0.0,0.0,1.0,0.0,,,,177.8,175.26,,0.0,1.0,,,1.4,4.2,,48.8,13.6,,,50.6,12.8,0.4,,,,,,18.8,0.34600000000000003,,1.2,,,98.2,52.6,1.0,,3.6,2.6,,,,12.0,,6.0,33.0,,0.6,7.0,5.4,2.4,0.4,43.6,,,1.2,,0.6,,62.0,,10.0,,,0.0,0.0,,2.0,,0.0,,0,167.64,177.8,145.0,30.0,30.0
0,True,Middleweight,,0.0,,,0.0,,0.0,0.0,4.0,,0.0,,22.0,0.0,0.0,0.0,,0.0,0.0,,,0.5,,,,0.0,88.0,16.0,0.0,,,,,,2.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,39.0,,0.42,0.0,0.0,0.0,0.0,103.0,,,900.0,0.0,,,,,,,0.0,0,,,170.0,1.0,0.0,0.0,,,,16.6,75.4,,13.2,,,30.2,0.6,,,,0.4,111.0,,,0.6,0.8,0.4,0.4,,,1.0,3.0,,15.6,20.6,,,27.4,24.2,14.0,,36.0,0.0,,3.8,1.8,,117.0,,,0.4,5.4,2.6,,,100.2,,,,,1.0,0.0,,0.0,0.0,,0,182.88,182.88,155.0,22.0,
,False,Lightweight,3,0.0,,,,,0.0,0.0,18.0,,9.0,,16.0,,,1.0,,4.0,0.0,27.0,,0.55,3.0,4.0,1.0,0.25,59.0,,,,,0.0,,,23.0,1.0,,0.0,22.0,1.0,,0.0,0.0,0.0,,23.0,,,1.0,,0.0,,28.0,4.0,2.0,438.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,195.58,,,1.0,0.0,11.333333333333336,10.0,18.666666666666668,11.0,,,,20.33333333333333,112.33333333333331,34.0,,4.666666666666667,,,,128.33333333333334,,,0.3333333333333333,3.333333333333333,,0.7766666666666667,,116.33333333333331,,1.0,6.333333333333332,,,8.666666666666666,,21.0,9.666666666666666,,61.33333333333334,24.0,,,,,,75.33333333333333,35.333333333333336,,1.3333333333333333,2.0,2.0,,121.33333333333331,76.33333333333333,8.0,745.3333333333335,0.0,0.0,,2.0,0.0,0.0,0.0,,,175.26,,155.0,,24.0
,False,Heavyweight,3,1.0,,0.0,,,,,,4.0,,0.0,36.0,,0.0,3.0,2.0,0.0,0.0,39.0,7.0,,1.0,0.0,0.0,,,8.0,0.0,1.0,19.0,17.0,,48.0,67.0,,12.0,,97.0,47.0,,,24.0,1.0,0.0,,88.0,0.62,0.0,4.0,1.0,,183.0,124.0,2.0,,,,0.0,0.0,0.0,0.0,,0.0,0,182.88,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,3.0,,,4.0,,6.0,3.0,2.0,14.0,,,1.0,1.0,0.0,0.0,18.0,12.0,0.66,,0.0,0.0,0.0,18.0,,1.0,54.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,210.82,,,,
,True,,3,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,22.0,0.0,,,0.0,0.0,,66.0,,,0.0,,0.0,,,16.0,,,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,39.0,6.0,0.42,,0.0,,0.0,,25.0,0.0,900.0,0.0,,0.0,,,0.0,,0.0,0,,,170.0,,,,,,,2.0,3.0,2.0,,14.0,,,,2.0,2.0,,0.0,36.0,18.0,0.5,0.0,,5.0,0.71,61.0,41.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,0.0,,1.0,0.0,,0.0,,,,16.0,,1.0,,0.0,,,0.0,1.0,0.0,,1.0,0,,190.5,170.0,24.0,21.0
,True,,,0.0,3.0,0.0,,3.333333333333333,6.777777777777778,,,13.666666666666664,13.444444444444445,7.666666666666668,,,,0.8888888888888888,0.7777777777777778,1.8888888888888888,0.0,63.66666666666666,,0.3977777777777777,0.0,,3.6666666666666665,,78.8888888888889,39.66666666666666,5.0,,9.444444444444443,,11.444444444444445,6.666666666666668,61.55555555555557,,1.4444444444444444,1.2222222222222223,59.22222222222222,,0.0,,4.4444444444444455,0.4444444444444444,,74.44444444444444,23.555555555555557,0.3188888888888889,,,1.0,0.2877777777777778,89.88888888888891,,24.0,720.5555555555555,,1.0,3.0,0.0,,0.0,0.0,8.0,,,190.5,,,6.0,0.0,,10.166666666666666,,,,,,15.0,47.66666666666666,26.33333333333333,1.0,12.833333333333336,,,0.3333333333333333,72.16666666666667,,0.6333333333333334,,,1.5,,98.0,72.83333333333333,6.0,0.0,,,7.333333333333332,4.5,27.16666666666667,5.0,,0.16666666666666666,25.5,3.6666666666666665,0.0,,2.1666666666666665,0.3333333333333333,0.0,35.166666666666664,,,0.6666666666666666,5.166666666666667,,,,27.33333333333333,,743.1666666666665,,,0.0,,1.0,,0.0,6.0,0,185.42,187.96,185.0,29.0,30.0
,False,,3,1.0,0.0,,6.181818181818183,5.2727272727272725,7.2727272727272725,5.181818181818182,,,,,,8.272727272727273,,3.727272727272727,3.0909090909090917,3.727272727272727,0.4545454545454545,,16.636363636363637,,0.9090909090909092,9.818181818181818,,,72.0,43.90909090909091,2.0,5.0,,7.909090909090909,,7.545454545454546,,8.0,12.090909090909092,7.2727272727272725,29.45454545454545,12.090909090909092,,3.1818181818181817,2.8181818181818183,1.7272727272727273,,41.27272727272727,22.818181818181817,0.5045454545454545,0.4545454545454545,,1.4545454545454546,0.34181818181818185,87.9090909090909,,28.0,,3.0,1.0,,2.0,1.0,1.0,,,0,,172.72,,2.0,0.0,,4.95,,1.5,1.1,11.25,3.65,22.7,,29.75,15.05,0.0,,0.75,,,35.45,,0.5505,,4.3,2.2,,,,6.0,5.0,2.4,2.05,,1.85,,,,4.1,15.7,6.8,0.25,1.4,0.9,,,19.5,9.75,,1.0,,,,45.0,34.35,42.0,,12.0,,0.0,4.0,5.0,4.0,,,0,175.26,,170.0,34.0,
,False,Middleweight,,1.0,0.0,0.0,15.0,12.0,6.0,4.0,45.0,18.0,2.0,,,,,,3.0,,,53.0,,0.43,,0.0,,0.0,62.0,,,1.0,10.0,6.0,,,34.0,,24.0,19.0,,25.0,,,,,0.0,65.0,31.0,,1.0,,5.0,,141.0,103.0,3.0,900.0,0.0,0.0,,0.0,,,,0.0,1,185.42,187.96,185.0,2.0,0.0,0.0,1.8571428571428568,1.5714285714285714,,3.1428571428571432,,,,,18.571428571428573,9.142857142857142,,1.4285714285714286,,0.14285714285714285,0.0,21.857142857142854,,0.5671428571428572,0.14285714285714285,0.2857142857142857,,,24.142857142857146,14.142857142857142,1.0,4.0,2.5714285714285716,,5.571428571428571,3.571428571428572,11.285714285714285,4.285714285714286,,1.4285714285714286,15.571428571428573,,0.14285714285714285,0.2857142857142857,,,0.0,18.428571428571427,,0.3514285714285714,0.42857142857142855,,0.5714285714285714,,,13.714285714285715,7.0,123.42857142857143,0.0,,,0.0,,0.0,0.0,3.0,0,,182.88,185.0,,
,False,,,,3.0,0.0,,1.3333333333333333,2.0,2.0,,2.333333333333333,10.666666666666666,,17.0,9.333333333333334,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.666666666666668,,0.32,,2.333333333333333,2.0,0.2833333333333333,,,3.0,0.0,,,,1.3333333333333333,3.6666666666666665,,3.0,2.6666666666666665,8.0,4.0,0.0,,0.0,,,9.666666666666666,5.666666666666668,0.37333333333333335,,,0.3333333333333333,0.16666666666666666,26.66666666666667,22.66666666666667,,350.0,0.0,0.0,0.0,1.0,,2.0,0.0,,0,185.42,,185.0,,,0.0,3.75,,,1.75,10.0,3.25,18.25,,26.0,9.25,0.0,1.5,1.25,0.75,,31.25,12.75,0.395,0.0,,,,,,,3.0,2.0,,2.75,,,,,1.5,12.75,4.75,0.0,,0.5,0.5,0.0,15.25,6.75,,2.5,,1.25,0.2275,22.5,13.75,,453.5,,0.0,,1.0,,0.0,0.0,1.0,0,185.42,187.96,205.0,27.0,
0,False,Lightweight,3,0.0,1.0,,3.7,3.7,,6.1,56.8,16.4,18.3,,,25.8,,6.0,,,,87.7,35.0,0.513,0.4,9.2,4.4,0.40700000000000003,173.5,116.3,,3.0,7.6,,6.4,4.0,69.0,28.8,10.4,,,31.7,0.2,2.1,,,,85.8,39.6,,1.1,1.6,0.9,0.246,120.9,74.0,,941.6,4.0,,0.0,,0.0,,1.0,,0,,170.18,155.0,,1.0,0.0,6.4,,12.0,8.8,33.6,,38.4,,,,0.0,2.6,,,0.2,,44.6,0.5199999999999999,0.0,8.6,,0.458,136.0,92.4,3.0,,5.8,3.6,,2.8,48.4,13.6,1.4,1.0,46.4,11.0,0.0,3.2,2.8,0.6,,55.4,17.4,0.304,1.0,,2.4,0.28,75.4,34.8,,779.0,0.0,,0.0,3.0,1.0,0.0,0.0,,0,167.64,172.72,,,27.0
0,False,,3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,66.0,18.0,0.5,,0.0,,0.0,,,0.0,,,,0.0,0.0,,1.0,0.0,,22.0,,0.0,0.0,,0.0,0.0,,6.0,0.42,0.0,0.0,,0.0,103.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,182.88,187.96,170.0,0.0,2.0,,1.6666666666666667,1.3333333333333333,7.0,5.666666666666668,14.666666666666664,4.0,10.0,6.666666666666668,26.0,11.333333333333336,0.0,4.0,3.6666666666666665,,0.0,,16.333333333333332,,1.3333333333333333,8.666666666666666,2.333333333333333,,48.0,30.33333333333333,2.0,1.0,2.0,,,2.0,,6.0,10.0,,,11.0,,,0.6666666666666666,,0.0,32.0,,,1.0,,1.6666666666666667,,,73.66666666666667,7.0,,0.0,,0.0,,0.0,1.0,,,0,,180.34,170.0,33.0,31.0
0,False,,,,,,2.0,1.0,0.0,0.0,13.0,6.0,,0.0,6.0,1.0,,,4.0,,0.0,,6.0,0.46,,,0.0,,13.0,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,8.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,10.0,0.0,1.0,156.0,,,,0.0,,0.0,0.0,1.0,0,,,,0.0,0.0,0.0,,,0.0,0.0,3.0,,0.0,0.0,,13.0,0.0,0.0,0.0,0.0,0.0,,19.0,0.42,,,0.0,0.0,101.0,,,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,7.0,,0.4,0.0,0.0,0.0,,,44.0,0.0,900.0,0.0,,,0.0,,0.0,,0.0,0,,,,29.0,
0,False,Lightweight,3,,0.0,0.0,,,,7.0,40.0,11.0,,2.0,36.0,9.0,0.0,10.0,,1.0,1.0,55.0,20.0,0.36,,,0.0,0.0,,,0.0,,,4.0,,6.0,13.0,,,17.0,22.0,9.0,0.0,,14.0,,,,,,0.0,8.0,7.0,,104.0,81.0,3.0,900.0,1.0,,,,,0.0,,0.0,0,175.26,182.88,,2.0,,,4.0,3.5,,2.0,23.5,,0.0,0.0,,,0.0,,0.5,0.0,0.0,25.5,9.0,0.185,0.0,0.5,,0.0,,10.0,0.0,2.0,0.5,,5.0,4.5,21.0,,,,,16.5,0.5,,,1.5,0.0,,17.5,0.5599999999999999,1.0,1.0,0.5,0.25,,24.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,175.26,,155.0,25.0,26.0
0,False,,,,,0.0,20.0,11.0,41.0,15.0,43.0,19.0,0.0,,49.0,11.0,,,12.0,,0.0,84.0,34.0,0.4,0.0,,,0.0,98.0,,,,,16.0,51.0,,,,5.0,3.0,73.0,25.0,0.0,5.0,,,0.0,,42.0,,0.0,,,0.4,,,3.0,900.0,,0.0,0.0,0.0,0.0,0.0,,,0,182.88,187.96,205.0,,2.0,0.0,3.0,2.0,,,,6.0,4.5,3.0,26.0,8.0,,1.5,1.0,,,,11.0,,1.5,,1.0,,,24.0,2.0,,,,8.5,,13.5,2.5,0.0,0.0,16.0,3.0,0.0,,2.0,0.0,0.0,22.0,,0.35,,2.5,,,,13.0,3.0,370.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,,185.42,195.58,205.0,32.0,
0,False,Welterweight,3,1.0,0.0,,,,,0.0,,0.0,,,1.0,0.0,,0.0,,,,1.0,0.0,,,,0.0,,5.0,4.0,0.0,1.0,,6.0,41.0,35.0,,,,,43.0,,1.0,,1.0,0.0,,,,0.82,0.0,0.0,0.0,,58.0,49.0,1.0,109.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,175.26,187.96,170.0,1.0,,0.0,2.0,,1.0,0.5,,3.0,0.0,,4.5,,0.0,,,0.5,0.0,10.0,3.5,,0.5,0.5,0.5,,10.0,3.5,1.0,1.0,0.0,,1.0,0.5,,3.0,,0.0,8.5,,0.5,,,0.0,0.0,9.0,,0.435,0.0,0.0,0.0,0.0,9.5,,2.0,,,0.0,0.0,,,,0.0,,0,180.34,177.8,,,35.0
,False,Lightweight,,,0.0,0.0,4.0,3.0,7.0,4.0,22.0,8.0,,0.0,17.0,5.0,,,,0.0,,,,,1.0,,2.0,1.0,32.0,14.0,0.0,,6.0,5.0,7.0,3.0,48.0,25.0,8.0,3.0,50.0,21.0,0.0,7.0,5.0,6.0,1.0,63.0,,,2.0,2.0,2.0,1.0,,38.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,,187.96,,,,0.0,15.0,,,9.0,45.0,8.0,8.0,4.0,,,0.0,3.0,3.0,1.0,,74.0,21.0,0.28,0.0,1.0,,1.0,153.0,93.0,0.0,1.0,,0.0,3.0,,,1.0,20.0,,32.0,,0.0,,0.0,4.0,0.0,32.0,,0.31,2.0,10.0,3.0,,,,,900.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,185.42,182.88,135.0,29.0,
0,True,Middleweight,,0.0,,,,2.1666666666666665,,1.8333333333333333,38.833333333333336,11.166666666666664,,8.833333333333334,,16.666666666666668,,3.1666666666666665,3.0,,0.0,54.66666666666666,,0.3916666666666668,,,1.6666666666666667,,76.33333333333333,,5.0,,6.333333333333332,4.5,,,,16.833333333333332,5.5,3.6666666666666665,44.0,18.0,0.16666666666666666,3.1666666666666665,,0.3333333333333333,,,,0.4216666666666665,,1.1666666666666667,,,,31.66666666666667,12.0,,,0.0,,1.0,,,,5.0,0,185.42,198.12,,0.0,,0.0,8.0,,,8.25,12.75,9.5,,6.625,19.375,,1.0,2.75,,0.25,0.125,,24.375,0.81375,0.375,0.375,,0.25,,,8.0,,1.75,1.625,3.0,1.875,18.625,5.875,,,,4.375,0.0,5.5,4.0,,,25.75,,,,,0.75,0.24125,33.25,16.625,,326.0,5.0,,0.0,0.0,6.0,2.0,0.0,8.0,0,187.96,,,27.0,34.0
